name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.02806,0.00008,0.00055,0.00565,0.00135,0.00275,0.01034,44,2022/04/12
BBC,0.04323,0.00034,0.00194,0.00640,0.01479,0.00289,0.01314,50,2022/04/12
Fox News,0.02072,0.00008,0.00065,0.00165,0.01290,0.00157,0.00025,170,2022/04/12
NBC News,0.03779,0.00011,0.00046,0.02984,0.00494,0.00067,0.00045,57,2022/04/12
New York Post,0.12143,0.00050,0.00583,0.00194,0.04421,0.00381,0.04927,32,2022/04/12
Newsmax,0.01277,0.00003,0.00021,0.00025,0.01010,0.00006,0.00003,37,2022/04/12
Newsweek,0.05745,0.00038,0.01082,0.00743,0.01000,0.01115,0.01394,107,2022/04/12
One America News Network (OAN),0.00217,0.00004,0.00027,0.00035,0.00053,0.00015,0.00004,22,2022/04/12
Reuters,0.01401,0.00006,0.00028,0.00461,0.00086,0.00081,0.00414,50,2022/04/12
The Epoch Times,0.00589,0.00015,0.00105,0.00120,0.00203,0.00087,0.00041,96,2022/04/12
The Guardian (US),0.02910,0.00008,0.00061,0.00154,0.01424,0.00069,0.00670,94,2022/04/12
The Hill,0.00531,0.00005,0.00042,0.00037,0.00320,0.00012,0.00005,45,2022/04/12
The New York Times,0.04927,0.00020,0.00090,0.00948,0.01957,0.00689,0.00106,55,2022/04/12
The Wall Street Journal,0.00070,0.00005,0.00031,0.00021,0.00037,0.00007,0.00004,64,2022/04/12
The Washington Post,0.02811,0.00009,0.00103,0.01064,0.00697,0.00101,0.00495,114,2022/04/12
The Washington Times,0.01335,0.00005,0.00038,0.00076,0.00885,0.00010,0.00019,29,2022/04/12
Washington Examiner,0.03211,0.00011,0.00105,0.01610,0.00526,0.00251,0.00048,64,2022/04/12
