name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.03418,0.00016,0.00060,0.02007,0.00241,0.00084,0.00931,49,2022/04/17
BBC,0.02102,0.00007,0.00061,0.00331,0.01109,0.00073,0.00020,53,2022/04/17
Fox News,0.01279,0.00007,0.00055,0.00308,0.00472,0.00088,0.00015,172,2022/04/17
NBC News,0.04030,0.00018,0.00055,0.02557,0.00992,0.00036,0.00038,60,2022/04/17
New York Post,0.02355,0.00011,0.01540,0.00049,0.00370,0.00011,0.00023,32,2022/04/17
Newsmax,0.01753,0.00014,0.00115,0.01203,0.00223,0.00106,0.00024,37,2022/04/17
Newsweek,0.07949,0.00026,0.00170,0.00571,0.01848,0.01647,0.02280,78,2022/04/17
One America News Network (OAN),0.00190,0.00004,0.00029,0.00021,0.00054,0.00015,0.00006,22,2022/04/17
Reuters,0.00951,0.00006,0.00067,0.00361,0.00103,0.00042,0.00081,45,2022/04/17
The Epoch Times,0.01834,0.00025,0.00168,0.00596,0.00794,0.00188,0.00013,100,2022/04/17
The Guardian (US),0.03703,0.00014,0.00115,0.00743,0.00600,0.00811,0.00845,99,2022/04/17
The Hill,0.04275,0.00012,0.00045,0.00746,0.00185,0.01966,0.00023,47,2022/04/17
The New York Times,0.03782,0.00009,0.00069,0.01796,0.00238,0.00440,0.00040,55,2022/04/17
The Wall Street Journal,0.00168,0.00004,0.00035,0.00020,0.00075,0.00009,0.00004,64,2022/04/17
The Washington Post,0.01191,0.00006,0.00042,0.00068,0.00681,0.00043,0.00150,100,2022/04/17
The Washington Times,0.01825,0.00006,0.00057,0.00086,0.00219,0.00022,0.01139,35,2022/04/17
Washington Examiner,0.05704,0.00036,0.01295,0.01013,0.02057,0.00319,0.01173,67,2022/04/17
