name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.02709,0.00018,0.00092,0.01159,0.00216,0.00051,0.01032,44,2022/04/18
BBC,0.02201,0.00014,0.00083,0.00902,0.00962,0.00136,0.00025,50,2022/04/18
Fox News,0.01190,0.00013,0.00069,0.00509,0.00279,0.00091,0.00016,174,2022/04/18
NBC News,0.02531,0.00017,0.00049,0.01634,0.00609,0.00045,0.00033,59,2022/04/18
New York Post,0.05455,0.00016,0.00111,0.00957,0.01451,0.00883,0.00107,32,2022/04/18
Newsmax,0.03858,0.00016,0.00101,0.00225,0.02241,0.00261,0.00033,37,2022/04/18
Newsweek,0.06666,0.00020,0.01030,0.00473,0.02245,0.01304,0.00666,82,2022/04/18
One America News Network (OAN),0.00195,0.00004,0.00031,0.00021,0.00058,0.00015,0.00006,22,2022/04/18
Reuters,0.00526,0.00005,0.00030,0.00131,0.00062,0.00051,0.00007,50,2022/04/18
The Epoch Times,0.01465,0.00013,0.00129,0.00571,0.00247,0.00159,0.00266,100,2022/04/18
The Guardian (US),0.03663,0.00016,0.00141,0.00630,0.00485,0.00098,0.02188,99,2022/04/18
The Hill,0.00345,0.00004,0.00024,0.00033,0.00189,0.00015,0.00006,47,2022/04/18
The New York Times,0.03112,0.00012,0.00265,0.00793,0.00218,0.00529,0.00018,58,2022/04/18
The Wall Street Journal,0.00240,0.00005,0.00045,0.00024,0.00074,0.00022,0.00006,64,2022/04/18
The Washington Post,0.01167,0.00007,0.00046,0.00266,0.00306,0.00375,0.00014,92,2022/04/18
The Washington Times,0.01226,0.00007,0.00044,0.00111,0.00148,0.00051,0.00147,30,2022/04/18
Washington Examiner,0.03009,0.00026,0.00080,0.01153,0.00661,0.00331,0.00029,66,2022/04/18
