name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.01810,0.00008,0.00058,0.00251,0.00137,0.00022,0.01027,44,2022/04/03
BBC,0.01863,0.00012,0.00106,0.00342,0.00833,0.00293,0.00050,51,2022/04/03
Fox News,0.02023,0.00010,0.00097,0.00061,0.01464,0.00071,0.00034,123,2022/04/03
NBC News,0.04926,0.00012,0.00155,0.00985,0.01801,0.00239,0.01080,59,2022/04/03
New York Post,0.10005,0.00024,0.00878,0.02911,0.02970,0.00127,0.02353,32,2022/04/03
Newsmax,0.05918,0.00013,0.00101,0.01766,0.03343,0.00628,0.00031,38,2022/04/03
Newsweek,0.02731,0.00036,0.01244,0.00058,0.00487,0.00136,0.00189,78,2022/04/03
One America News Network (OAN),0.00307,0.00035,0.00139,0.00059,0.00235,0.00059,0.00033,25,2022/04/03
Reuters,0.00386,0.00015,0.00099,0.00122,0.00097,0.00048,0.00008,40,2022/04/03
The Epoch Times,0.00709,0.00029,0.00222,0.00082,0.00497,0.00025,0.00057,99,2022/04/03
The Guardian (US),0.04822,0.00012,0.00082,0.00211,0.01572,0.01277,0.00351,97,2022/04/03
The Hill,0.01506,0.00005,0.00040,0.00202,0.00283,0.00117,0.00016,46,2022/04/03
The New York Times,0.01666,0.00025,0.00189,0.00118,0.00272,0.00153,0.00690,64,2022/04/03
The Wall Street Journal,0.00135,0.00011,0.00076,0.00038,0.00086,0.00011,0.00007,65,2022/04/03
The Washington Post,0.01857,0.00011,0.00061,0.00926,0.00219,0.00062,0.00014,20,2022/04/03
The Washington Times,0.02184,0.00012,0.00053,0.02019,0.00320,0.00043,0.00048,29,2022/04/03
Washington Examiner,0.03723,0.00070,0.01562,0.00749,0.00846,0.00112,0.00915,65,2022/04/03
