name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.00841,0.00007,0.00037,0.00140,0.00053,0.00319,0.00009,45,2022/12/31
BBC,0.00226,0.00009,0.00062,0.00035,0.00061,0.00037,0.00009,47,2022/12/31
Fox News,0.04042,0.00009,0.00147,0.00068,0.01890,0.00316,0.00478,156,2022/12/31
NBC News,0.02947,0.00011,0.00069,0.01478,0.00238,0.00076,0.00750,59,2022/12/31
New York Post,0.06424,0.00019,0.00187,0.00067,0.03109,0.00287,0.00893,40,2022/12/31
Newsmax,0.00526,0.00007,0.00044,0.00097,0.00078,0.00121,0.00009,50,2022/12/31
Newsweek,0.00953,0.00011,0.00082,0.00169,0.00365,0.00020,0.00014,92,2022/12/31
One America News Network (OAN),0.00778,0.00007,0.00051,0.00049,0.00086,0.00278,0.00012,28,2022/12/31
Reuters,0.01405,0.00009,0.00048,0.00110,0.00106,0.00339,0.00011,29,2022/12/31
The Epoch Times,0.00245,0.00035,0.00244,0.00071,0.00234,0.00051,0.00014,101,2022/12/31
The Guardian (US),0.01932,0.00010,0.00060,0.00297,0.01267,0.00137,0.00076,88,2022/12/31
The Hill,0.04641,0.00008,0.00059,0.01104,0.02961,0.00048,0.00020,39,2022/12/31
The New York Times,0.01054,0.00015,0.00088,0.00074,0.00168,0.00051,0.00348,64,2022/12/31
The Wall Street Journal,0.01145,0.00008,0.00049,0.00823,0.00282,0.00019,0.00023,69,2022/12/31
The Washington Post,0.01033,0.00005,0.00036,0.00061,0.00602,0.00028,0.00010,92,2022/12/31
The Washington Times,0.02418,0.00010,0.00084,0.00113,0.00506,0.00040,0.01200,34,2022/12/31
Washington Examiner,0.03910,0.00007,0.00086,0.00983,0.00936,0.01009,0.00050,66,2022/12/31
