name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.01573,0.00019,0.00128,0.00079,0.00136,0.00615,0.00012,39,2022/12/15
BBC,0.01584,0.00010,0.00082,0.00494,0.00200,0.00346,0.00023,45,2022/12/15
Fox News,0.02019,0.00013,0.00356,0.00182,0.00403,0.00282,0.00465,161,2022/12/15
NBC News,0.01334,0.00008,0.00044,0.00735,0.00213,0.00034,0.00018,69,2022/12/15
New York Post,0.05323,0.00014,0.00199,0.00044,0.04368,0.00173,0.00152,39,2022/12/15
Newsmax,0.03932,0.00029,0.00233,0.02391,0.01325,0.00606,0.00066,50,2022/12/15
Newsweek,0.02458,0.00006,0.00041,0.00486,0.01129,0.00132,0.00009,96,2022/12/15
One America News Network (OAN),0.01640,0.00007,0.00051,0.00594,0.00138,0.00110,0.00021,36,2022/12/15
Reuters,0.00920,0.00017,0.00117,0.00420,0.00343,0.00022,0.00014,46,2022/12/15
The Epoch Times,0.00728,0.00018,0.00131,0.00382,0.00198,0.00020,0.00009,104,2022/12/15
The Guardian (US),0.02440,0.00010,0.00070,0.00131,0.01266,0.00034,0.00835,97,2022/12/15
The Hill,0.02595,0.00003,0.00023,0.00028,0.01596,0.00041,0.00014,43,2022/12/15
The New York Times,0.01357,0.00007,0.00063,0.00035,0.00361,0.00047,0.00277,73,2022/12/15
The Wall Street Journal,0.00779,0.00008,0.00173,0.00038,0.00083,0.00173,0.00049,69,2022/12/15
The Washington Post,0.01796,0.00007,0.00063,0.00076,0.00459,0.00051,0.00741,103,2022/12/15
The Washington Times,0.04190,0.00041,0.00070,0.02100,0.01991,0.00167,0.01318,37,2022/12/15
Washington Examiner,0.05395,0.00010,0.00105,0.00988,0.03180,0.00307,0.00031,63,2022/12/15
