name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.00562,0.00007,0.00041,0.00168,0.00111,0.00120,0.00011,45,2022/12/13
BBC,0.01296,0.00007,0.00065,0.00209,0.00160,0.00106,0.00029,44,2022/12/13
Fox News,0.01479,0.00006,0.00052,0.00083,0.00730,0.00171,0.00013,153,2022/12/13
NBC News,0.03567,0.00017,0.00423,0.01506,0.00791,0.00157,0.00433,69,2022/12/13
New York Post,0.11491,0.00053,0.02826,0.00207,0.07042,0.00081,0.02251,39,2022/12/13
Newsmax,0.01881,0.00010,0.00088,0.00665,0.00481,0.00332,0.00050,50,2022/12/13
Newsweek,0.03369,0.00017,0.00125,0.00647,0.01358,0.00264,0.00031,94,2022/12/13
One America News Network (OAN),0.00264,0.00011,0.00086,0.00030,0.00118,0.00019,0.00008,36,2022/12/13
Reuters,0.00720,0.00008,0.00066,0.00153,0.00087,0.00052,0.00008,46,2022/12/13
The Epoch Times,0.02090,0.00012,0.00105,0.00531,0.01130,0.00032,0.00020,104,2022/12/13
The Guardian (US),0.02917,0.00026,0.00305,0.00396,0.01028,0.00122,0.01104,103,2022/12/13
The Hill,0.03091,0.00003,0.00021,0.00019,0.02533,0.00055,0.00007,38,2022/12/13
The New York Times,0.01386,0.00008,0.00051,0.00979,0.00196,0.00027,0.00178,69,2022/12/13
The Wall Street Journal,0.00322,0.00011,0.00080,0.00068,0.00082,0.00063,0.00006,69,2022/12/13
The Washington Post,0.01481,0.00012,0.00099,0.00616,0.00260,0.00057,0.00154,100,2022/12/13
The Washington Times,0.00371,0.00003,0.00023,0.00027,0.00045,0.00008,0.00242,36,2022/12/13
Washington Examiner,0.02497,0.00010,0.00036,0.01135,0.00559,0.00288,0.00017,62,2022/12/13
