name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.00489,0.00010,0.00039,0.00201,0.00125,0.00030,0.00013,50,2022/08/23
BBC,0.02938,0.00028,0.00108,0.01384,0.00649,0.00061,0.00967,44,2022/08/23
Fox News,0.02683,0.00015,0.00523,0.00249,0.01113,0.00052,0.00152,165,2022/08/23
NBC News,0.04838,0.00039,0.00350,0.03932,0.02181,0.00096,0.00176,67,2022/08/23
New York Post,0.10075,0.00040,0.02283,0.00175,0.02401,0.00051,0.04732,40,2022/08/23
Newsmax,0.02298,0.00009,0.00063,0.01235,0.00181,0.00134,0.00013,50,2022/08/23
Newsweek,0.04588,0.00034,0.00638,0.01135,0.01349,0.00191,0.01386,103,2022/08/23
One America News Network (OAN),0.00336,0.00004,0.00033,0.00036,0.00091,0.00018,0.00008,29,2022/08/23
Reuters,0.00701,0.00005,0.00038,0.00038,0.00194,0.00009,0.00012,37,2022/08/23
The Epoch Times,0.00317,0.00017,0.00125,0.00057,0.00129,0.00020,0.00096,99,2022/08/23
The Guardian (US),0.03874,0.00023,0.00275,0.00393,0.02088,0.00052,0.00970,95,2022/08/23
The Hill,0.03022,0.00012,0.00061,0.00502,0.00583,0.00151,0.01799,45,2022/08/23
The New York Times,0.02789,0.00011,0.00114,0.00696,0.01550,0.00053,0.00020,65,2022/08/23
The Wall Street Journal,0.00755,0.00011,0.00070,0.00034,0.00292,0.00256,0.00011,69,2022/08/23
The Washington Post,0.00966,0.00009,0.00063,0.00071,0.00133,0.00162,0.00121,103,2022/08/23
The Washington Times,0.02968,0.00027,0.02565,0.00410,0.02005,0.00015,0.00029,35,2022/08/23
Washington Examiner,0.04493,0.00005,0.00050,0.00063,0.03316,0.00133,0.00278,60,2022/08/23
