name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.00367,0.00005,0.00029,0.00054,0.00055,0.00070,0.00009,50,2022/08/01
BBC,0.01887,0.00013,0.00079,0.00201,0.00109,0.01537,0.00020,44,2022/08/01
Fox News,0.02283,0.00011,0.00062,0.00496,0.00460,0.00472,0.00236,174,2022/08/01
NBC News,0.02024,0.00010,0.00045,0.00601,0.00262,0.00026,0.00716,65,2022/08/01
New York Post,0.01993,0.00010,0.00072,0.00086,0.00400,0.00047,0.00802,39,2022/08/01
Newsmax,0.02251,0.00009,0.00047,0.00116,0.00113,0.01422,0.00011,37,2022/08/01
Newsweek,0.02296,0.00010,0.00056,0.00654,0.00191,0.00435,0.00437,89,2022/08/01
One America News Network (OAN),0.00310,0.00009,0.00090,0.00028,0.00142,0.00017,0.00024,28,2022/08/01
Reuters,0.01261,0.00004,0.00026,0.00792,0.00229,0.00019,0.00005,36,2022/08/01
The Epoch Times,0.01132,0.00022,0.00167,0.00258,0.00213,0.00026,0.00330,94,2022/08/01
The Guardian (US),0.01881,0.00011,0.00071,0.00516,0.00216,0.00539,0.00178,93,2022/08/01
The Hill,0.04625,0.00004,0.00036,0.00053,0.03891,0.00033,0.00008,43,2022/08/01
The New York Times,0.00942,0.00014,0.00104,0.00281,0.00190,0.00044,0.00014,64,2022/08/01
The Wall Street Journal,0.01548,0.00013,0.00078,0.01398,0.00350,0.00058,0.00019,68,2022/08/01
The Washington Post,0.03473,0.00008,0.00042,0.00953,0.00760,0.00961,0.00024,102,2022/08/01
The Washington Times,0.02176,0.00007,0.00066,0.00710,0.00382,0.00027,0.00021,40,2022/08/01
Washington Examiner,0.04692,0.00007,0.00146,0.00736,0.02769,0.00089,0.00052,61,2022/08/01
