name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.03738,0.00009,0.00052,0.00375,0.01553,0.00615,0.00676,50,2022/08/19
BBC,0.04962,0.00016,0.00107,0.00237,0.00924,0.00759,0.01439,44,2022/08/19
Fox News,0.01709,0.00010,0.00104,0.00101,0.00446,0.00216,0.00393,169,2022/08/19
NBC News,0.04567,0.00025,0.00128,0.02258,0.00283,0.00122,0.01673,57,2022/08/19
New York Post,0.05362,0.00039,0.00423,0.00084,0.00899,0.00116,0.02962,40,2022/08/19
Newsmax,0.02626,0.00013,0.00096,0.01006,0.00156,0.00233,0.00093,50,2022/08/19
Newsweek,0.01725,0.00011,0.00076,0.00059,0.00763,0.00170,0.00314,90,2022/08/19
One America News Network (OAN),0.00228,0.00003,0.00025,0.00019,0.00060,0.00006,0.00004,29,2022/08/19
Reuters,0.00206,0.00005,0.00036,0.00027,0.00041,0.00017,0.00007,35,2022/08/19
The Epoch Times,0.01455,0.00021,0.00150,0.00325,0.00271,0.00193,0.00463,100,2022/08/19
The Guardian (US),0.03782,0.00013,0.00096,0.00914,0.00692,0.00244,0.01442,96,2022/08/19
The Hill,0.00292,0.00003,0.00025,0.00024,0.00118,0.00010,0.00004,49,2022/08/19
The New York Times,0.02159,0.00013,0.00084,0.00216,0.00375,0.00161,0.00482,58,2022/08/19
The Wall Street Journal,0.00257,0.00005,0.00034,0.00067,0.00065,0.00017,0.00006,65,2022/08/19
The Washington Post,0.02733,0.00007,0.00041,0.00103,0.01941,0.00043,0.00128,99,2022/08/19
The Washington Times,0.02680,0.00004,0.00020,0.00627,0.01466,0.00010,0.00006,37,2022/08/19
Washington Examiner,0.02822,0.00005,0.00040,0.00151,0.01650,0.00075,0.00018,64,2022/08/19
