name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.00852,0.00005,0.00032,0.00149,0.00150,0.00104,0.00012,44,2022/09/22
BBC,0.00617,0.00009,0.00058,0.00121,0.00137,0.00092,0.00017,45,2022/09/22
Fox News,0.02793,0.00008,0.00087,0.00338,0.01137,0.00090,0.00369,164,2022/09/22
NBC News,0.03848,0.00027,0.00076,0.03275,0.00692,0.00056,0.00236,65,2022/09/22
New York Post,0.03048,0.00006,0.00060,0.00074,0.01032,0.00144,0.00819,39,2022/09/22
Newsmax,0.03535,0.00008,0.00061,0.00120,0.01383,0.00047,0.00972,48,2022/09/22
Newsweek,0.03127,0.00009,0.00089,0.00175,0.02041,0.00110,0.00014,98,2022/09/22
One America News Network (OAN),0.01047,0.00013,0.00086,0.00761,0.00124,0.00038,0.00015,36,2022/09/22
Reuters,0.00356,0.00005,0.00023,0.00140,0.00059,0.00015,0.00015,40,2022/09/22
The Epoch Times,0.02302,0.00020,0.00135,0.00663,0.00245,0.00331,0.00754,105,2022/09/22
The Guardian (US),0.02667,0.00008,0.00051,0.00208,0.02010,0.00018,0.00012,98,2022/09/22
The Hill,0.00523,0.00003,0.00026,0.00030,0.00215,0.00008,0.00014,43,2022/09/22
The New York Times,0.00767,0.00013,0.00062,0.00036,0.00507,0.00020,0.00013,68,2022/09/22
The Wall Street Journal,0.00247,0.00005,0.00038,0.00017,0.00162,0.00005,0.00003,67,2022/09/22
The Washington Post,0.03346,0.00006,0.00042,0.00594,0.01263,0.00518,0.00059,102,2022/09/22
The Washington Times,0.02201,0.00004,0.00029,0.00047,0.01856,0.00018,0.00010,33,2022/09/22
Washington Examiner,0.02703,0.00004,0.00034,0.00913,0.00893,0.00120,0.00009,64,2022/09/22
