name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.01670,0.00011,0.00075,0.00079,0.00134,0.00189,0.00930,49,2022/09/18
BBC,0.00559,0.00007,0.00055,0.00045,0.00162,0.00107,0.00013,46,2022/09/18
Fox News,0.01368,0.00007,0.00047,0.00130,0.00338,0.00088,0.00155,166,2022/09/18
NBC News,0.01687,0.00007,0.00045,0.00494,0.00692,0.00026,0.00044,76,2022/09/18
New York Post,0.04920,0.00007,0.00069,0.00221,0.02133,0.00320,0.00086,37,2022/09/18
Newsmax,0.02430,0.00017,0.00111,0.00440,0.00435,0.00746,0.00028,51,2022/09/18
Newsweek,0.01828,0.00025,0.00935,0.00061,0.00426,0.00071,0.00849,84,2022/09/18
One America News Network (OAN),0.00164,0.00006,0.00052,0.00023,0.00105,0.00008,0.00006,29,2022/09/18
Reuters,0.01740,0.00008,0.00044,0.00261,0.00201,0.00143,0.00796,29,2022/09/18
The Epoch Times,0.02266,0.00019,0.00134,0.00229,0.01349,0.00034,0.00065,103,2022/09/18
The Guardian (US),0.04287,0.00019,0.01015,0.00429,0.01010,0.00828,0.00053,93,2022/09/18
The Hill,0.01953,0.00005,0.00036,0.00043,0.00752,0.00114,0.00673,46,2022/09/18
The New York Times,0.03117,0.00025,0.00250,0.01154,0.01373,0.00083,0.00047,66,2022/09/18
The Wall Street Journal,0.00443,0.00007,0.00060,0.00030,0.00259,0.00017,0.00008,67,2022/09/18
The Washington Post,0.03179,0.00009,0.00048,0.01338,0.01169,0.00098,0.00071,116,2022/09/18
The Washington Times,0.01471,0.00004,0.00029,0.00669,0.00199,0.00013,0.00010,38,2022/09/18
Washington Examiner,0.02831,0.00018,0.00686,0.00181,0.01931,0.00417,0.00178,65,2022/09/18
