name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.00866,0.00006,0.00054,0.00250,0.00261,0.00018,0.00115,50,2023/01/31
BBC,0.03960,0.00012,0.00081,0.00469,0.00237,0.01034,0.00863,45,2023/01/31
Fox News,0.02861,0.00007,0.00184,0.00281,0.01373,0.00099,0.00218,163,2023/01/31
NBC News,0.02732,0.00011,0.00050,0.01096,0.00325,0.00169,0.00796,66,2023/01/31
New York Post,0.07050,0.00017,0.00172,0.00191,0.04038,0.01060,0.00327,40,2023/01/31
Newsmax,0.00847,0.00013,0.00080,0.00186,0.00115,0.00121,0.00008,50,2023/01/31
Newsweek,0.04035,0.00013,0.00073,0.00261,0.01174,0.01094,0.00550,98,2023/01/31
One America News Network (OAN),0.00924,0.00005,0.00041,0.00181,0.00123,0.00181,0.00009,28,2023/01/31
Reuters,0.00856,0.00004,0.00026,0.00098,0.00133,0.00025,0.00056,37,2023/01/31
The Epoch Times,0.01077,0.00023,0.00168,0.00051,0.00169,0.00102,0.00733,107,2023/01/31
The Guardian (US),0.05068,0.00028,0.00195,0.01136,0.00791,0.00370,0.01992,94,2023/01/31
The Hill,0.00178,0.00003,0.00025,0.00015,0.00057,0.00010,0.00005,38,2023/01/31
The New York Times,0.01899,0.00015,0.00097,0.00510,0.00249,0.00267,0.00070,66,2023/01/31
The Wall Street Journal,0.00236,0.00007,0.00055,0.00034,0.00069,0.00047,0.00006,68,2023/01/31
The Washington Post,0.00857,0.00004,0.00030,0.00081,0.00106,0.00033,0.00570,97,2023/01/31
The Washington Times,0.02682,0.00007,0.00041,0.01171,0.00127,0.00127,0.00222,38,2023/01/31
Washington Examiner,0.01058,0.00005,0.00032,0.00250,0.00408,0.00030,0.00015,63,2023/01/31
