name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.04372,0.00013,0.00052,0.03414,0.00572,0.00607,0.00033,50,2023/01/03
BBC,0.01050,0.00008,0.00053,0.00250,0.00275,0.00086,0.00019,45,2023/01/03
Fox News,0.01575,0.00006,0.00042,0.00520,0.00510,0.00087,0.00058,160,2023/01/03
NBC News,0.01130,0.00005,0.00036,0.00321,0.00202,0.00025,0.00014,65,2023/01/03
New York Post,0.05824,0.00030,0.01298,0.00057,0.00782,0.01279,0.02926,39,2023/01/03
Newsmax,0.00574,0.00008,0.00060,0.00132,0.00113,0.00055,0.00007,50,2023/01/03
Newsweek,0.01604,0.00015,0.00091,0.00208,0.00370,0.00137,0.00056,106,2023/01/03
One America News Network (OAN),0.05266,0.00009,0.00054,0.03985,0.00665,0.00379,0.00018,28,2023/01/03
Reuters,0.00388,0.00005,0.00032,0.00064,0.00069,0.00013,0.00004,33,2023/01/03
The Epoch Times,0.00527,0.00011,0.00096,0.00166,0.00146,0.00018,0.00015,104,2023/01/03
The Guardian (US),0.02989,0.00013,0.00070,0.00368,0.00735,0.00204,0.00987,92,2023/01/03
The Hill,0.02124,0.00006,0.00040,0.00193,0.00922,0.00135,0.00009,36,2023/01/03
The New York Times,0.01105,0.00011,0.00083,0.00057,0.00345,0.00027,0.00019,64,2023/01/03
The Wall Street Journal,0.00091,0.00005,0.00040,0.00020,0.00054,0.00007,0.00004,65,2023/01/03
The Washington Post,0.01354,0.00008,0.00050,0.00740,0.00408,0.00019,0.00066,101,2023/01/03
The Washington Times,0.04624,0.00011,0.00093,0.02412,0.00356,0.00106,0.01475,33,2023/01/03
Washington Examiner,0.02462,0.00015,0.00057,0.01614,0.00347,0.00117,0.00023,64,2023/01/03
