name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.01189,0.00006,0.00041,0.00070,0.00588,0.00037,0.00581,41,2022/01/13
BBC,0.01950,0.00010,0.00084,0.00373,0.01042,0.00178,0.00015,50,2022/01/13
Fox News,0.03082,0.00017,0.00445,0.00556,0.01204,0.00131,0.00025,121,2022/01/13
NBC News,0.01351,0.00008,0.00039,0.00163,0.00140,0.00061,0.00400,66,2022/01/13
New York Post,0.04289,0.00007,0.00113,0.00078,0.01431,0.00067,0.00083,29,2022/01/13
Newsmax,0.04017,0.00027,0.00336,0.00111,0.00871,0.00043,0.02795,37,2022/01/13
Newsweek,0.03319,0.00016,0.00091,0.00084,0.00990,0.00846,0.00907,98,2022/01/13
One America News Network (OAN),0.00105,0.00006,0.00049,0.00020,0.00066,0.00009,0.00005,28,2022/01/13
The Epoch Times,0.00427,0.00016,0.00117,0.00060,0.00135,0.00015,0.00183,104,2022/01/13
The Guardian (US),0.01814,0.00007,0.00055,0.00083,0.00356,0.00580,0.00016,97,2022/01/13
The Hill,0.02565,0.00009,0.00047,0.01811,0.00251,0.00128,0.00101,30,2022/01/13
The New York Times,0.00792,0.00010,0.00115,0.00077,0.00421,0.00020,0.00022,59,2022/01/13
The Wall Street Journal,0.00149,0.00004,0.00029,0.00021,0.00039,0.00030,0.00004,64,2022/01/13
The Washington Post,0.02192,0.00007,0.00038,0.00797,0.00480,0.00028,0.00327,115,2022/01/13
The Washington Times,0.04028,0.00007,0.00047,0.01299,0.02480,0.00016,0.00022,26,2022/01/13
Washington Examiner,0.02426,0.00006,0.00039,0.00139,0.01207,0.00123,0.00294,67,2022/01/13
