name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.00446,0.00007,0.00047,0.00059,0.00132,0.00023,0.00008,46,2022/01/02
BBC,0.02128,0.00021,0.00159,0.00523,0.00887,0.00406,0.00017,55,2022/01/02
Fox News,0.00965,0.00007,0.00053,0.00086,0.00369,0.00137,0.00017,123,2022/01/02
NBC News,0.02122,0.00010,0.00055,0.00984,0.00641,0.00066,0.00019,66,2022/01/02
New York Post,0.04369,0.00008,0.00270,0.00056,0.02635,0.00056,0.00043,28,2022/01/02
Newsmax,0.00215,0.00006,0.00044,0.00040,0.00073,0.00019,0.00006,37,2022/01/02
Newsweek,0.01165,0.00006,0.00039,0.00059,0.00675,0.00059,0.00015,103,2022/01/02
One America News Network (OAN),0.00489,0.00010,0.00087,0.00059,0.00188,0.00016,0.00016,28,2022/01/02
The Epoch Times,0.00368,0.00009,0.00064,0.00036,0.00077,0.00066,0.00007,102,2022/01/02
The Guardian (US),0.03276,0.00016,0.00088,0.00187,0.01081,0.00204,0.01040,91,2022/01/02
The Hill,0.01088,0.00005,0.00031,0.00097,0.00089,0.00117,0.00401,30,2022/01/02
The New York Times,0.01114,0.00017,0.00140,0.00100,0.00381,0.00051,0.00050,69,2022/01/02
The Wall Street Journal,0.00398,0.00008,0.00070,0.00064,0.00125,0.00029,0.00006,64,2022/01/02
The Washington Post,0.03274,0.00011,0.00051,0.02263,0.00714,0.00062,0.00024,94,2022/01/02
The Washington Times,0.00442,0.00005,0.00038,0.00034,0.00206,0.00019,0.00006,27,2022/01/02
Washington Examiner,0.01122,0.00009,0.00075,0.00087,0.00424,0.00088,0.00037,65,2022/01/02
