name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.02492,0.00007,0.00044,0.00138,0.00323,0.01324,0.00013,40,2022/01/07
BBC,0.01796,0.00008,0.00052,0.00089,0.00483,0.00277,0.00316,54,2022/01/07
Fox News,0.03428,0.00008,0.00077,0.00342,0.01604,0.00093,0.00585,120,2022/01/07
NBC News,0.05616,0.00015,0.00048,0.02058,0.01288,0.01135,0.00155,61,2022/01/07
New York Post,0.04339,0.00050,0.03283,0.00053,0.00858,0.00107,0.00309,28,2022/01/07
Newsmax,0.10439,0.00024,0.00105,0.00472,0.05259,0.03425,0.00040,37,2022/01/07
Newsweek,0.03392,0.00015,0.00152,0.00117,0.00543,0.00071,0.01189,92,2022/01/07
One America News Network (OAN),0.05579,0.00016,0.00127,0.00249,0.01037,0.02135,0.00022,28,2022/01/07
The Epoch Times,0.01060,0.00012,0.00100,0.00093,0.00389,0.00040,0.00025,104,2022/01/07
The Guardian (US),0.03372,0.00067,0.00852,0.00275,0.00357,0.00091,0.02346,93,2022/01/07
The Hill,0.00669,0.00004,0.00033,0.00018,0.00458,0.00064,0.00006,31,2022/01/07
The New York Times,0.01002,0.00013,0.00093,0.00225,0.00239,0.00126,0.00013,69,2022/01/07
The Wall Street Journal,0.01097,0.00008,0.00045,0.00084,0.00051,0.00766,0.00007,67,2022/01/07
The Washington Post,0.02315,0.00010,0.00042,0.00767,0.00682,0.00402,0.00018,106,2022/01/07
The Washington Times,0.03318,0.00007,0.00035,0.02791,0.00370,0.00070,0.00075,26,2022/01/07
Washington Examiner,0.02071,0.00020,0.00157,0.00075,0.01436,0.00074,0.00018,66,2022/01/07
