name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.01896,0.00006,0.00046,0.00498,0.00260,0.00136,0.00032,37,2022/01/06
BBC,0.02223,0.00012,0.00135,0.00317,0.01057,0.00132,0.00034,50,2022/01/06
Fox News,0.00529,0.00007,0.00050,0.00322,0.00089,0.00022,0.00034,120,2022/01/06
NBC News,0.03262,0.00010,0.00049,0.01168,0.01030,0.00057,0.00170,68,2022/01/06
New York Post,0.08821,0.00026,0.00236,0.00204,0.03316,0.01190,0.00348,28,2022/01/06
Newsmax,0.00954,0.00006,0.00046,0.00141,0.00097,0.00055,0.00198,37,2022/01/06
Newsweek,0.00781,0.00012,0.00122,0.00053,0.00261,0.00061,0.00101,97,2022/01/06
One America News Network (OAN),0.01317,0.00010,0.00105,0.00128,0.00325,0.00051,0.00385,28,2022/01/06
The Epoch Times,0.00325,0.00021,0.00152,0.00049,0.00157,0.00028,0.00017,105,2022/01/06
The Guardian (US),0.01810,0.00009,0.00067,0.00196,0.00280,0.00214,0.00084,97,2022/01/06
The Hill,0.00195,0.00005,0.00035,0.00015,0.00059,0.00062,0.00006,31,2022/01/06
The New York Times,0.01042,0.00014,0.00111,0.00206,0.00400,0.00031,0.00031,65,2022/01/06
The Wall Street Journal,0.00751,0.00007,0.00055,0.00074,0.00112,0.00199,0.00005,67,2022/01/06
The Washington Post,0.02292,0.00006,0.00042,0.00499,0.01438,0.00032,0.00009,109,2022/01/06
The Washington Times,0.04398,0.00007,0.00033,0.03538,0.00429,0.00042,0.00058,25,2022/01/06
Washington Examiner,0.01490,0.00020,0.00137,0.00385,0.00201,0.00527,0.00021,63,2022/01/06
