name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.00406,0.00006,0.00047,0.00065,0.00121,0.00024,0.00009,42,2022/01/01
BBC,0.01867,0.00017,0.00118,0.00677,0.00234,0.00300,0.00014,49,2022/01/01
Fox News,0.00409,0.00008,0.00050,0.00027,0.00091,0.00143,0.00031,120,2022/01/01
NBC News,0.02115,0.00009,0.00053,0.01005,0.00742,0.00029,0.00016,72,2022/01/01
New York Post,0.07163,0.00023,0.00785,0.00101,0.02721,0.00689,0.02818,28,2022/01/01
Newsmax,0.02137,0.00010,0.00076,0.00104,0.00105,0.00032,0.01793,37,2022/01/01
Newsweek,0.01696,0.00007,0.00041,0.00078,0.00877,0.00021,0.00266,80,2022/01/01
One America News Network (OAN),0.02176,0.00012,0.00169,0.00037,0.00181,0.00298,0.00642,28,2022/01/01
The Epoch Times,0.00368,0.00013,0.00095,0.00042,0.00105,0.00049,0.00139,104,2022/01/01
The Guardian (US),0.02192,0.00008,0.00075,0.00246,0.00691,0.00164,0.00041,92,2022/01/01
The Hill,0.00963,0.00010,0.00065,0.00028,0.00156,0.00103,0.00401,30,2022/01/01
The New York Times,0.02102,0.00016,0.00124,0.01209,0.00461,0.00040,0.00064,62,2022/01/01
The Wall Street Journal,0.00204,0.00008,0.00063,0.00056,0.00104,0.00009,0.00006,65,2022/01/01
The Washington Post,0.00842,0.00007,0.00055,0.00525,0.00214,0.00013,0.00009,99,2022/01/01
The Washington Times,0.03724,0.00006,0.00046,0.00180,0.03277,0.00018,0.00010,28,2022/01/01
Washington Examiner,0.02511,0.00010,0.00077,0.00997,0.01050,0.00080,0.00042,66,2022/01/01
