name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.00844,0.00005,0.00034,0.00068,0.00232,0.00078,0.00020,37,2022/03/07
BBC,0.02366,0.00017,0.00117,0.00722,0.00873,0.00145,0.00015,49,2022/03/07
Fox News,0.01452,0.00008,0.00046,0.00198,0.00431,0.00114,0.00029,129,2022/03/07
NBC News,0.02725,0.00010,0.00053,0.01104,0.00268,0.00718,0.00108,57,2022/03/07
New York Post,0.01273,0.00010,0.00079,0.00128,0.00360,0.00096,0.00030,32,2022/03/07
Newsmax,0.01109,0.00014,0.00167,0.00079,0.00609,0.00021,0.00022,37,2022/03/07
Newsweek,0.02318,0.00028,0.00994,0.00220,0.00692,0.00119,0.00207,94,2022/03/07
One America News Network (OAN),0.00188,0.00008,0.00063,0.00041,0.00088,0.00016,0.00007,25,2022/03/07
Reuters,0.00682,0.00006,0.00046,0.00110,0.00080,0.00083,0.00050,44,2022/03/07
The Epoch Times,0.00383,0.00015,0.00113,0.00057,0.00117,0.00094,0.00018,105,2022/03/07
The Guardian (US),0.05032,0.00028,0.00917,0.00894,0.00953,0.00226,0.00730,110,2022/03/07
The Hill,0.01490,0.00007,0.00071,0.00041,0.00086,0.00408,0.00015,30,2022/03/07
The New York Times,0.01096,0.00010,0.00118,0.00055,0.00409,0.00033,0.00108,71,2022/03/07
The Wall Street Journal,0.00362,0.00009,0.00067,0.00158,0.00090,0.00016,0.00007,69,2022/03/07
The Washington Post,0.00685,0.00007,0.00031,0.00174,0.00147,0.00157,0.00012,97,2022/03/07
The Washington Times,0.01384,0.00006,0.00036,0.01221,0.00107,0.00013,0.00007,29,2022/03/07
Washington Examiner,0.03539,0.00008,0.00037,0.00570,0.00298,0.01428,0.00016,66,2022/03/07
