name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.01526,0.00007,0.00036,0.00105,0.00093,0.00102,0.01019,41,2022/03/09
BBC,0.04020,0.00017,0.00171,0.00377,0.02343,0.00077,0.00146,50,2022/03/09
Fox News,0.01691,0.00011,0.00047,0.00318,0.00337,0.00675,0.00031,126,2022/03/09
NBC News,0.02162,0.00009,0.00047,0.01442,0.00192,0.00031,0.00111,60,2022/03/09
New York Post,0.07225,0.00038,0.02598,0.00267,0.00411,0.00078,0.02910,32,2022/03/09
Newsmax,0.01809,0.00008,0.00111,0.00152,0.01058,0.00014,0.00009,37,2022/03/09
Newsweek,0.03340,0.00009,0.00052,0.00970,0.01632,0.00051,0.00027,86,2022/03/09
One America News Network (OAN),0.00305,0.00004,0.00028,0.00061,0.00095,0.00018,0.00005,25,2022/03/09
Reuters,0.00726,0.00006,0.00029,0.00250,0.00091,0.00072,0.00014,48,2022/03/09
The Epoch Times,0.00413,0.00009,0.00069,0.00097,0.00106,0.00013,0.00092,101,2022/03/09
The Guardian (US),0.03488,0.00029,0.00187,0.00209,0.00773,0.00120,0.01693,107,2022/03/09
The Hill,0.00298,0.00003,0.00023,0.00028,0.00064,0.00044,0.00006,30,2022/03/09
The New York Times,0.02247,0.00017,0.00232,0.00275,0.00259,0.00055,0.00974,73,2022/03/09
The Wall Street Journal,0.00879,0.00007,0.00048,0.00196,0.00230,0.00016,0.00052,69,2022/03/09
The Washington Post,0.02426,0.00008,0.00138,0.00705,0.00426,0.00174,0.00507,113,2022/03/09
The Washington Times,0.05138,0.00008,0.00043,0.01233,0.03769,0.00040,0.00016,27,2022/03/09
Washington Examiner,0.01267,0.00005,0.00028,0.00481,0.00370,0.00113,0.00009,65,2022/03/09
