name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.03572,0.00008,0.00064,0.00379,0.00262,0.00062,0.02080,50,2022/05/28
BBC,0.01863,0.00017,0.00139,0.00405,0.00910,0.00196,0.00043,50,2022/05/28
Fox News,0.01058,0.00012,0.00061,0.00036,0.00698,0.00050,0.00026,162,2022/05/28
NBC News,0.05247,0.00023,0.00060,0.01001,0.01890,0.01347,0.00032,62,2022/05/28
New York Post,0.02913,0.00008,0.00067,0.00064,0.00477,0.00334,0.01111,40,2022/05/28
Newsmax,0.00447,0.00006,0.00042,0.00068,0.00168,0.00055,0.00007,38,2022/05/28
Newsweek,0.01385,0.00013,0.00113,0.00070,0.00567,0.00093,0.00037,96,2022/05/28
One America News Network (OAN),0.00150,0.00004,0.00028,0.00021,0.00045,0.00011,0.00004,22,2022/05/28
Reuters,0.01145,0.00006,0.00029,0.00124,0.00131,0.00426,0.00007,45,2022/05/28
The Epoch Times,0.00968,0.00023,0.00171,0.00266,0.00198,0.00046,0.00417,108,2022/05/28
The Guardian (US),0.01449,0.00010,0.00075,0.00115,0.00121,0.00475,0.00051,91,2022/05/28
The Hill,0.00397,0.00004,0.00028,0.00020,0.00049,0.00140,0.00008,50,2022/05/28
The New York Times,0.01406,0.00007,0.00052,0.00059,0.00154,0.00446,0.00008,69,2022/05/28
The Wall Street Journal,0.00820,0.00006,0.00040,0.00025,0.00588,0.00042,0.00005,70,2022/05/28
The Washington Post,0.01617,0.00006,0.00036,0.00176,0.00252,0.00517,0.00019,115,2022/05/28
The Washington Times,0.00467,0.00004,0.00025,0.00029,0.00050,0.00169,0.00010,28,2022/05/28
Washington Examiner,0.03332,0.00007,0.00049,0.00430,0.01085,0.01042,0.00033,65,2022/05/28
