name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.01655,0.00008,0.00063,0.00155,0.00172,0.00070,0.01024,40,2022/05/08
BBC,0.02017,0.00008,0.00081,0.00385,0.00982,0.00211,0.00014,53,2022/05/08
Fox News,0.00748,0.00009,0.00065,0.00132,0.00228,0.00048,0.00074,170,2022/05/08
NBC News,0.04533,0.00023,0.00111,0.01777,0.00389,0.00177,0.01257,69,2022/05/08
New York Post,0.05315,0.00027,0.00076,0.00766,0.01854,0.01404,0.00031,36,2022/05/08
Newsmax,0.06735,0.00014,0.00092,0.01533,0.02666,0.00922,0.00279,37,2022/05/08
Newsweek,0.02360,0.00013,0.00068,0.00551,0.00261,0.00572,0.00032,77,2022/05/08
One America News Network (OAN),0.00201,0.00004,0.00026,0.00017,0.00122,0.00005,0.00003,22,2022/05/08
Reuters,0.00654,0.00010,0.00066,0.00280,0.00109,0.00047,0.00012,42,2022/05/08
The Epoch Times,0.00882,0.00028,0.00210,0.00061,0.00475,0.00173,0.00016,98,2022/05/08
The Guardian (US),0.01797,0.00008,0.00068,0.00507,0.00650,0.00034,0.00044,93,2022/05/08
The Hill,0.00523,0.00005,0.00030,0.00086,0.00070,0.00080,0.00027,46,2022/05/08
The New York Times,0.00776,0.00022,0.00132,0.00142,0.00206,0.00071,0.00029,63,2022/05/08
The Wall Street Journal,0.01008,0.00012,0.00138,0.00086,0.00380,0.00061,0.00009,64,2022/05/08
The Washington Post,0.01048,0.00011,0.00076,0.00172,0.00288,0.00112,0.00021,115,2022/05/08
The Washington Times,0.01678,0.00012,0.00041,0.01400,0.00127,0.00096,0.00024,32,2022/05/08
Washington Examiner,0.02278,0.00033,0.01486,0.00092,0.00340,0.00150,0.00044,64,2022/05/08
