name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.03336,0.00024,0.00361,0.00308,0.00514,0.00196,0.00381,47,2022/06/26
BBC,0.03613,0.00035,0.00151,0.02318,0.00380,0.00133,0.01263,52,2022/06/26
Fox News,0.01710,0.00012,0.00070,0.00378,0.00440,0.00250,0.00036,173,2022/06/26
NBC News,0.03157,0.00009,0.00071,0.01971,0.00562,0.00021,0.00048,63,2022/06/26
New York Post,0.06029,0.00027,0.00137,0.01728,0.00612,0.00148,0.02854,44,2022/06/26
Newsmax,0.02801,0.00040,0.00082,0.02271,0.01164,0.00756,0.00044,38,2022/06/26
Newsweek,0.03611,0.00019,0.00091,0.00912,0.00669,0.01040,0.00413,91,2022/06/26
One America News Network (OAN),0.00961,0.00006,0.00035,0.00026,0.00062,0.00481,0.00015,22,2022/06/26
Reuters,0.01264,0.00009,0.00046,0.00681,0.00143,0.00125,0.00025,33,2022/06/26
The Epoch Times,0.00438,0.00013,0.00113,0.00053,0.00138,0.00022,0.00027,101,2022/06/26
The Guardian (US),0.02311,0.00011,0.00057,0.00874,0.00368,0.00235,0.00449,97,2022/06/26
The Hill,0.02651,0.00022,0.00336,0.00131,0.00595,0.00107,0.00409,44,2022/06/26
The New York Times,0.01683,0.00011,0.00071,0.00147,0.00577,0.00117,0.00103,63,2022/06/26
The Wall Street Journal,0.00788,0.00007,0.00045,0.00080,0.00066,0.00362,0.00048,73,2022/06/26
The Washington Post,0.01012,0.00008,0.00070,0.00071,0.00338,0.00086,0.00141,104,2022/06/26
The Washington Times,0.03543,0.00009,0.00052,0.01369,0.00629,0.00023,0.01118,43,2022/06/26
Washington Examiner,0.02823,0.00008,0.00049,0.00334,0.00664,0.00904,0.00022,63,2022/06/26
