name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.01838,0.00017,0.00110,0.00769,0.00162,0.00238,0.00156,50,2022/06/06
BBC,0.00995,0.00015,0.00114,0.00635,0.00157,0.00113,0.00021,49,2022/06/06
Fox News,0.02942,0.00016,0.00101,0.00522,0.01917,0.00065,0.00025,163,2022/06/06
NBC News,0.05720,0.00015,0.00074,0.03223,0.00539,0.01051,0.00054,79,2022/06/06
New York Post,0.02577,0.00007,0.00051,0.00079,0.00449,0.00119,0.00663,39,2022/06/06
Newsmax,0.00421,0.00024,0.00175,0.00048,0.00326,0.00056,0.00011,37,2022/06/06
Newsweek,0.03596,0.00023,0.01014,0.00491,0.00316,0.00438,0.00362,81,2022/06/06
One America News Network (OAN),0.01408,0.00023,0.00057,0.00050,0.00085,0.00712,0.00026,22,2022/06/06
Reuters,0.02007,0.00006,0.00040,0.00259,0.00969,0.00056,0.00017,34,2022/06/06
The Epoch Times,0.00359,0.00022,0.00151,0.00054,0.00167,0.00041,0.00049,103,2022/06/06
The Guardian (US),0.01828,0.00010,0.00073,0.00348,0.00273,0.00298,0.00594,98,2022/06/06
The Hill,0.00462,0.00004,0.00023,0.00023,0.00232,0.00047,0.00006,51,2022/06/06
The New York Times,0.00496,0.00008,0.00053,0.00067,0.00119,0.00073,0.00007,61,2022/06/06
The Wall Street Journal,0.00501,0.00005,0.00052,0.00022,0.00100,0.00016,0.00035,64,2022/06/06
The Washington Post,0.02913,0.00008,0.00047,0.00126,0.01210,0.00919,0.00015,109,2022/06/06
The Washington Times,0.00532,0.00019,0.00160,0.00084,0.00140,0.00200,0.00010,32,2022/06/06
Washington Examiner,0.00902,0.00007,0.00057,0.00061,0.00538,0.00056,0.00012,65,2022/06/06
