name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.00770,0.00007,0.00036,0.00117,0.00081,0.00016,0.00486,44,2022/06/16
BBC,0.02267,0.00013,0.00090,0.00406,0.00477,0.00893,0.00060,50,2022/06/16
Fox News,0.03494,0.00009,0.00156,0.00970,0.01700,0.00100,0.00097,171,2022/06/16
NBC News,0.03164,0.00012,0.00069,0.02050,0.00585,0.00048,0.00090,72,2022/06/16
New York Post,0.11666,0.00019,0.01145,0.00132,0.04239,0.00919,0.01843,40,2022/06/16
Newsmax,0.00657,0.00007,0.00052,0.00134,0.00087,0.00030,0.00279,37,2022/06/16
Newsweek,0.03633,0.00026,0.01099,0.00268,0.01514,0.00075,0.00639,91,2022/06/16
One America News Network (OAN),0.00174,0.00004,0.00029,0.00016,0.00072,0.00014,0.00004,22,2022/06/16
Reuters,0.01021,0.00006,0.00029,0.00083,0.00526,0.00020,0.00009,33,2022/06/16
The Epoch Times,0.00435,0.00007,0.00055,0.00188,0.00097,0.00064,0.00009,98,2022/06/16
The Guardian (US),0.02625,0.00011,0.00064,0.00642,0.01302,0.00133,0.00331,94,2022/06/16
The Hill,0.00973,0.00004,0.00032,0.00111,0.00273,0.00131,0.00007,46,2022/06/16
The New York Times,0.01476,0.00011,0.00086,0.00207,0.00351,0.00317,0.00035,65,2022/06/16
The Wall Street Journal,0.00186,0.00007,0.00047,0.00028,0.00059,0.00024,0.00005,72,2022/06/16
The Washington Post,0.00814,0.00006,0.00035,0.00154,0.00169,0.00045,0.00246,117,2022/06/16
The Washington Times,0.08364,0.00021,0.00106,0.05150,0.03131,0.00379,0.01663,28,2022/06/16
Washington Examiner,0.01171,0.00004,0.00052,0.00388,0.00284,0.00038,0.00013,65,2022/06/16
