name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.01417,0.00007,0.00041,0.00171,0.00149,0.00369,0.00011,50,2022/10/03
BBC,0.03566,0.00012,0.00139,0.00146,0.01905,0.00189,0.00041,44,2022/10/03
Fox News,0.00776,0.00007,0.00039,0.00081,0.00164,0.00196,0.00012,172,2022/10/03
NBC News,0.04034,0.00015,0.00076,0.01515,0.01630,0.00037,0.00045,62,2022/10/03
New York Post,0.02512,0.00008,0.00102,0.00114,0.00585,0.00609,0.00294,39,2022/10/03
Newsmax,0.02872,0.00014,0.00098,0.00968,0.00521,0.00499,0.00016,50,2022/10/03
Newsweek,0.01798,0.00010,0.00057,0.00582,0.00537,0.00097,0.00020,103,2022/10/03
One America News Network (OAN),0.00386,0.00004,0.00031,0.00151,0.00065,0.00012,0.00005,36,2022/10/03
Reuters,0.00419,0.00007,0.00041,0.00032,0.00052,0.00146,0.00005,36,2022/10/03
The Epoch Times,0.01049,0.00020,0.00147,0.00633,0.00240,0.00020,0.00026,100,2022/10/03
The Guardian (US),0.03488,0.00006,0.00061,0.00136,0.01882,0.00287,0.00042,99,2022/10/03
The Hill,0.02112,0.00005,0.00043,0.00123,0.00901,0.00371,0.00029,43,2022/10/03
The New York Times,0.01424,0.00006,0.00047,0.00122,0.00322,0.00237,0.00012,65,2022/10/03
The Wall Street Journal,0.00128,0.00007,0.00045,0.00033,0.00065,0.00010,0.00008,67,2022/10/03
The Washington Post,0.01821,0.00014,0.00070,0.00063,0.00276,0.00333,0.00777,104,2022/10/03
The Washington Times,0.02547,0.00009,0.00060,0.00909,0.00583,0.00127,0.00026,38,2022/10/03
Washington Examiner,0.01198,0.00007,0.00046,0.00127,0.00433,0.00058,0.00015,64,2022/10/03
