name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.01656,0.00016,0.00136,0.00452,0.00200,0.00376,0.00272,50,2022/10/19
BBC,0.00704,0.00014,0.00113,0.00116,0.00186,0.00108,0.00014,44,2022/10/19
Fox News,0.01269,0.00006,0.00061,0.00059,0.00464,0.00073,0.00140,153,2022/10/19
NBC News,0.02229,0.00017,0.00049,0.01463,0.00387,0.00094,0.00250,67,2022/10/19
New York Post,0.10289,0.00051,0.00616,0.00080,0.01006,0.00311,0.05890,40,2022/10/19
Newsmax,0.00279,0.00006,0.00042,0.00044,0.00084,0.00025,0.00006,50,2022/10/19
Newsweek,0.01433,0.00009,0.00058,0.00577,0.00434,0.00023,0.00014,107,2022/10/19
One America News Network (OAN),0.00481,0.00007,0.00058,0.00028,0.00326,0.00014,0.00008,36,2022/10/19
Reuters,0.00463,0.00004,0.00027,0.00032,0.00122,0.00009,0.00006,38,2022/10/19
The Epoch Times,0.01871,0.00016,0.00127,0.00263,0.00226,0.00176,0.00445,105,2022/10/19
The Guardian (US),0.02948,0.00012,0.00168,0.00267,0.00494,0.00740,0.00670,102,2022/10/19
The Hill,0.01243,0.00003,0.00025,0.00018,0.00886,0.00037,0.00006,46,2022/10/19
The New York Times,0.00442,0.00008,0.00052,0.00072,0.00210,0.00023,0.00008,64,2022/10/19
The Wall Street Journal,0.00435,0.00004,0.00033,0.00048,0.00079,0.00070,0.00007,67,2022/10/19
The Washington Post,0.01683,0.00005,0.00039,0.00189,0.01011,0.00048,0.00012,93,2022/10/19
The Washington Times,0.00816,0.00010,0.00036,0.00072,0.00098,0.00528,0.00013,33,2022/10/19
Washington Examiner,0.03694,0.00006,0.00034,0.00389,0.02184,0.00287,0.00053,62,2022/10/19
