name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.00783,0.00009,0.00038,0.00172,0.00078,0.00325,0.00013,48,2022/02/27
BBC,0.01858,0.00008,0.00054,0.00321,0.01172,0.00093,0.00043,53,2022/02/27
Fox News,0.01225,0.00011,0.00185,0.00118,0.00639,0.00025,0.00058,124,2022/02/27
NBC News,0.02968,0.00038,0.00152,0.00813,0.00219,0.00164,0.01637,59,2022/02/27
New York Post,0.06616,0.00029,0.04128,0.00087,0.01164,0.00060,0.00075,32,2022/02/27
Newsmax,0.00963,0.00011,0.00056,0.00251,0.00376,0.00103,0.00013,38,2022/02/27
Newsweek,0.00985,0.00007,0.00037,0.00193,0.00301,0.00054,0.00010,75,2022/02/27
One America News Network (OAN),0.00225,0.00005,0.00038,0.00026,0.00095,0.00009,0.00004,25,2022/02/27
Reuters,0.00181,0.00005,0.00038,0.00031,0.00059,0.00013,0.00005,28,2022/02/27
The Epoch Times,0.00646,0.00014,0.00108,0.00058,0.00125,0.00024,0.00389,100,2022/02/27
The Guardian (US),0.04225,0.00085,0.01955,0.00368,0.01401,0.00211,0.00882,105,2022/02/27
The Hill,0.03841,0.00006,0.00035,0.00309,0.02936,0.00089,0.00011,30,2022/02/27
The New York Times,0.00744,0.00010,0.00112,0.00096,0.00170,0.00062,0.00022,65,2022/02/27
The Wall Street Journal,0.00918,0.00013,0.00089,0.00268,0.00183,0.00025,0.00040,66,2022/02/27
The Washington Post,0.02399,0.00010,0.00050,0.01450,0.00543,0.00049,0.00099,98,2022/02/27
The Washington Times,0.00772,0.00006,0.00031,0.00348,0.00066,0.00116,0.00007,31,2022/02/27
Washington Examiner,0.04729,0.00007,0.00175,0.00208,0.03486,0.00118,0.00023,67,2022/02/27
