name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.01898,0.00007,0.00040,0.00130,0.00308,0.00344,0.00604,38,2022/02/16
BBC,0.03348,0.00017,0.00219,0.00138,0.00413,0.00254,0.01242,50,2022/02/16
Fox News,0.02249,0.00012,0.00237,0.00225,0.00787,0.00087,0.00624,120,2022/02/16
NBC News,0.03793,0.00017,0.00075,0.02175,0.00256,0.00228,0.00532,69,2022/02/16
New York Post,0.02904,0.00010,0.00762,0.00030,0.00312,0.00152,0.01055,30,2022/02/16
Newsmax,0.03430,0.00006,0.00032,0.00725,0.02287,0.00026,0.00008,37,2022/02/16
Newsweek,0.02398,0.00008,0.00047,0.00122,0.00775,0.00030,0.01012,93,2022/02/16
One America News Network (OAN),0.00476,0.00006,0.00044,0.00042,0.00088,0.00111,0.00012,25,2022/02/16
Reuters,0.01336,0.00005,0.00029,0.00239,0.00200,0.00190,0.00006,44,2022/02/16
The Epoch Times,0.01868,0.00013,0.00119,0.00104,0.00484,0.00021,0.00801,104,2022/02/16
The Guardian (US),0.03220,0.00016,0.00243,0.00706,0.00729,0.00120,0.00937,102,2022/02/16
The Hill,0.01859,0.00003,0.00022,0.00583,0.00707,0.00050,0.00008,30,2022/02/16
The New York Times,0.01469,0.00007,0.00065,0.00047,0.00417,0.00030,0.00880,66,2022/02/16
The Wall Street Journal,0.00328,0.00009,0.00066,0.00213,0.00114,0.00015,0.00006,65,2022/02/16
The Washington Post,0.00717,0.00006,0.00046,0.00157,0.00188,0.00019,0.00028,116,2022/02/16
The Washington Times,0.02112,0.00005,0.00047,0.00128,0.01001,0.00050,0.00025,28,2022/02/16
Washington Examiner,0.01832,0.00004,0.00032,0.00030,0.01302,0.00036,0.00007,65,2022/02/16
