name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.01366,0.00008,0.00059,0.00719,0.00213,0.00041,0.00075,50,2023/04/11
BBC,0.02096,0.00022,0.00147,0.00412,0.00664,0.00316,0.00032,45,2023/04/11
Fox News,0.03542,0.00014,0.00110,0.00384,0.00477,0.00646,0.00663,138,2023/04/11
NBC News,0.07689,0.00103,0.02307,0.02880,0.01379,0.00168,0.02865,65,2023/04/11
New York Post,0.04119,0.00010,0.00206,0.00090,0.00718,0.00282,0.00456,42,2023/04/11
Newsmax,0.01322,0.00006,0.00037,0.00421,0.00249,0.00110,0.00013,51,2023/04/11
Newsweek,0.04435,0.00009,0.00158,0.00122,0.01343,0.00378,0.00010,30,2023/04/11
One America News Network (OAN),0.00401,0.00006,0.00045,0.00024,0.00060,0.00030,0.00106,28,2023/04/11
Reuters,0.00547,0.00008,0.00046,0.00093,0.00097,0.00118,0.00014,50,2023/04/11
The Epoch Times,0.01124,0.00019,0.00152,0.00382,0.00267,0.00052,0.00202,107,2023/04/11
The Guardian (US),0.03103,0.00027,0.00287,0.00242,0.00861,0.00084,0.01111,97,2023/04/11
The Hill,0.05957,0.00019,0.01350,0.02364,0.00418,0.00068,0.00564,36,2023/04/11
The New York Times,0.04043,0.00025,0.00425,0.00107,0.01387,0.00117,0.01005,62,2023/04/11
The Wall Street Journal,0.00138,0.00009,0.00065,0.00027,0.00085,0.00014,0.00005,65,2023/04/11
The Washington Post,0.03455,0.00032,0.00734,0.00729,0.00670,0.00518,0.00890,105,2023/04/11
The Washington Times,0.06041,0.00221,0.02458,0.00645,0.02750,0.00171,0.02562,37,2023/04/11
Washington Examiner,0.01706,0.00006,0.00040,0.00032,0.00831,0.00032,0.00433,63,2023/04/11
