name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.05081,0.00018,0.00135,0.00767,0.00652,0.01706,0.01094,49,2023/04/06
BBC,0.02320,0.00014,0.00074,0.00553,0.00147,0.00848,0.00045,45,2023/04/06
Fox News,0.03751,0.00015,0.00151,0.00737,0.00755,0.00180,0.00672,134,2023/04/06
NBC News,0.05643,0.00018,0.00082,0.02024,0.00968,0.00220,0.01281,62,2023/04/06
New York Post,0.12279,0.00050,0.02317,0.01680,0.03411,0.01210,0.03920,42,2023/04/06
Newsmax,0.00974,0.00019,0.00098,0.00192,0.00116,0.00064,0.00420,50,2023/04/06
Newsweek,0.03223,0.00007,0.00143,0.00062,0.01225,0.00020,0.00006,30,2023/04/06
One America News Network (OAN),0.00467,0.00015,0.00060,0.00116,0.00144,0.00016,0.00012,28,2023/04/06
Reuters,0.03191,0.00020,0.00140,0.00366,0.00234,0.00190,0.02091,44,2023/04/06
The Epoch Times,0.02220,0.00019,0.00113,0.00591,0.00277,0.00638,0.00424,98,2023/04/06
The Guardian (US),0.02047,0.00005,0.00039,0.00058,0.01584,0.00036,0.00010,93,2023/04/06
The Hill,0.02230,0.00006,0.00033,0.01517,0.00235,0.00237,0.00024,40,2023/04/06
The New York Times,0.02211,0.00008,0.00116,0.00356,0.00794,0.00039,0.00020,63,2023/04/06
The Wall Street Journal,0.00251,0.00005,0.00044,0.00023,0.00073,0.00053,0.00005,64,2023/04/06
The Washington Post,0.02448,0.00031,0.00973,0.00345,0.00365,0.00036,0.00492,101,2023/04/06
The Washington Times,0.03781,0.00023,0.00053,0.01264,0.00397,0.00079,0.01240,41,2023/04/06
Washington Examiner,0.04447,0.00009,0.00044,0.01067,0.00725,0.00769,0.00555,62,2023/04/06
