name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.02062,0.00007,0.00029,0.00102,0.00367,0.01143,0.00010,46,2023/02/07
BBC,0.01456,0.00014,0.00108,0.00115,0.00212,0.00676,0.00014,45,2023/02/07
Fox News,0.02060,0.00008,0.00087,0.00217,0.00866,0.00417,0.00032,163,2023/02/07
NBC News,0.03035,0.00021,0.00088,0.00575,0.00585,0.00215,0.00185,63,2023/02/07
New York Post,0.06712,0.00006,0.00061,0.00131,0.04189,0.00118,0.00059,40,2023/02/07
Newsmax,0.01341,0.00009,0.00067,0.00077,0.00097,0.00485,0.00015,50,2023/02/07
Newsweek,0.01775,0.00008,0.00064,0.00142,0.00662,0.00083,0.00362,98,2023/02/07
One America News Network (OAN),0.00856,0.00011,0.00098,0.00067,0.00090,0.00286,0.00012,28,2023/02/07
Reuters,0.00112,0.00004,0.00029,0.00027,0.00040,0.00010,0.00004,44,2023/02/07
The Epoch Times,0.00573,0.00011,0.00092,0.00122,0.00146,0.00037,0.00013,102,2023/02/07
The Guardian (US),0.02809,0.00013,0.00057,0.01945,0.00319,0.00126,0.00055,97,2023/02/07
The Hill,0.00500,0.00006,0.00025,0.00228,0.00059,0.00047,0.00009,39,2023/02/07
The New York Times,0.01877,0.00006,0.00060,0.00066,0.01074,0.00202,0.00012,72,2023/02/07
The Wall Street Journal,0.00104,0.00005,0.00034,0.00022,0.00042,0.00015,0.00005,70,2023/02/07
The Washington Post,0.02428,0.00022,0.00064,0.00928,0.00346,0.00049,0.01032,100,2023/02/07
The Washington Times,0.05883,0.00010,0.00039,0.02438,0.00801,0.01310,0.00415,35,2023/02/07
Washington Examiner,0.02410,0.00006,0.00034,0.00166,0.00812,0.00327,0.00033,64,2023/02/07
