name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.01609,0.00012,0.00072,0.00796,0.00372,0.00155,0.00015,50,2023/02/05
BBC,0.01238,0.00013,0.00106,0.00210,0.00285,0.00125,0.00022,46,2023/02/05
Fox News,0.02751,0.00011,0.00049,0.00548,0.00857,0.00078,0.00517,157,2023/02/05
NBC News,0.04004,0.00012,0.00081,0.01353,0.00815,0.00756,0.00133,59,2023/02/05
New York Post,0.07195,0.00012,0.00113,0.02096,0.03311,0.01468,0.00550,40,2023/02/05
Newsmax,0.00684,0.00007,0.00047,0.00181,0.00098,0.00090,0.00006,51,2023/02/05
Newsweek,0.01829,0.00009,0.00058,0.00296,0.00220,0.00177,0.00245,86,2023/02/05
One America News Network (OAN),0.04298,0.00013,0.00048,0.00412,0.00140,0.02818,0.00025,28,2023/02/05
Reuters,0.00268,0.00006,0.00037,0.00070,0.00068,0.00016,0.00005,29,2023/02/05
The Epoch Times,0.01409,0.00021,0.00150,0.00199,0.00539,0.00153,0.00017,102,2023/02/05
The Guardian (US),0.03749,0.00031,0.00375,0.00225,0.01061,0.00121,0.01628,93,2023/02/05
The Hill,0.02988,0.00006,0.00039,0.00285,0.00316,0.01053,0.00010,43,2023/02/05
The New York Times,0.01584,0.00009,0.00062,0.00335,0.00175,0.00053,0.00536,69,2023/02/05
The Wall Street Journal,0.00595,0.00004,0.00026,0.00132,0.00042,0.00097,0.00005,66,2023/02/05
The Washington Post,0.01365,0.00006,0.00045,0.00043,0.00404,0.00015,0.00421,100,2023/02/05
The Washington Times,0.01348,0.00004,0.00025,0.00200,0.00438,0.00075,0.00006,41,2023/02/05
Washington Examiner,0.02572,0.00006,0.00058,0.00643,0.00598,0.00213,0.00107,67,2023/02/05
