name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,count,date
Associated Press,0.01591,0.00008,0.00563,0.00072,0.00175,0.00112,0.00068,41,2023/02/08
BBC,0.01376,0.00009,0.00075,0.00075,0.01150,0.00013,0.00010,45,2023/02/08
Fox News,0.03179,0.00010,0.00099,0.00196,0.01365,0.00052,0.01131,165,2023/02/08
NBC News,0.02824,0.00008,0.00046,0.00579,0.01052,0.00084,0.00164,58,2023/02/08
New York Post,0.08162,0.00017,0.00167,0.00569,0.02802,0.01976,0.01368,40,2023/02/08
Newsmax,0.01389,0.00011,0.00065,0.00122,0.00366,0.00352,0.00041,51,2023/02/08
Newsweek,0.03263,0.00012,0.00122,0.00684,0.01059,0.00039,0.00607,107,2023/02/08
One America News Network (OAN),0.02968,0.00009,0.00092,0.00102,0.02610,0.00013,0.00006,28,2023/02/08
Reuters,0.00155,0.00007,0.00046,0.00023,0.00055,0.00018,0.00006,42,2023/02/08
The Epoch Times,0.01670,0.00011,0.00077,0.00692,0.00176,0.00040,0.00273,104,2023/02/08
The Guardian (US),0.02382,0.00008,0.00063,0.00862,0.01063,0.00034,0.00022,97,2023/02/08
The Hill,0.12380,0.00005,0.00055,0.00020,0.11784,0.00041,0.00010,37,2023/02/08
The New York Times,0.03137,0.00008,0.00080,0.00062,0.02405,0.00031,0.00009,68,2023/02/08
The Wall Street Journal,0.00207,0.00010,0.00069,0.00045,0.00085,0.00020,0.00007,69,2023/02/08
The Washington Post,0.03193,0.00019,0.00059,0.01051,0.01014,0.00052,0.00876,102,2023/02/08
The Washington Times,0.03974,0.00012,0.00624,0.01164,0.00731,0.00143,0.00101,37,2023/02/08
Washington Examiner,0.04285,0.00009,0.00222,0.00140,0.02334,0.00144,0.00243,65,2023/02/08
